D_ (   9,   2,  69080,   V,9.1,  0x0000,  A, 58, 37,248,250, 24, 47, 24, 38,     E,31032,27348,   O,-258.2,-2021.3,-181.6,    S,   0,   0,   0,   0,  I, 145, 230, 230, 236,  M, 50, 50,  16, 17,  38, 38,   W,  2,  5,  6,  0 )
D_ (  10,   2,  69090,   V,9.1,  0x0000,  A, 59, 38,248,250, 24, 47, 24, 38,     E,31050,27365,   O,-260.5,-2021.2,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 236,  M, 50, 50,  18, 17,  39, 39,   W,  2,  5,  6,  0 )
D_ (  11,   2,  69100,   V,9.1,  0x0000,  A, 58, 38,246,249, 24, 47, 24, 39,     E,31050,27365,   O,-260.5,-2021.2,-181.7,    S,   0,   0,   0,   0,  I, 140, 230, 230, 236,  M, 50, 50,  18, 17,  39, 39,   W,  2,  5,  6,  0 )
D_ (  12,   2,  69110,   V,9.1,  0x0000,  A, 58, 38,248,249, 24, 47, 24, 39,     E,31068,27383,   O,-262.9,-2021.1,-181.7,    S,   0,   0,   0,   0,  I, 140, 230, 230, 236,  M, 50, 50,  18, 18,  40, 40,   W,  2,  5,  6,  0 )
D_ (  13,   2,  69120,   V,9.1,  0x0000,  A, 60, 38,246,249, 24, 47, 24, 39,     E,31068,27383,   O,-262.9,-2021.1,-181.7,    S,   0,   0,   0,   0,  I, 140, 230, 230, 236,  M, 50, 50,  18, 18,  40, 40,   W,  2,  5,  6,  0 )
D_ (  14,   2,  69130,   V,9.1,  0x0000,  A, 61, 40,246,249, 24, 47, 24, 39,     E,31087,27402,   O,-265.5,-2021.1,-181.7,    S,   0,   0,   0,   0,  I, 140, 230, 230, 236,  M, 50, 50,  19, 19,  41, 41,   W,  2,  5,  6,  0 )
D_ (  15,   2,  69140,   V,9.1,  0x0000,  A, 61, 40,248,249, 25, 47, 24, 39,     E,31087,27402,   O,-265.5,-2021.1,-181.7,    S,   0,   0,   0,   0,  I, 140, 230, 220, 236,  M, 50, 50,  19, 19,  41, 41,   W,  2,  5,  6,  0 )
D_ (  16,   2,  69150,   V,9.1,  0x0000,  A, 61, 40,246,249, 24, 47, 24, 38,     E,31107,27421,   O,-268.1,-2021.0,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 236,  M, 50, 50,  20, 19,  42, 42,   W,  2,  5,  6,  0 )
D_ (  17,   2,  69163,   V,9.1,  0x0000,  A, 60, 40,246,249, 24, 47, 24, 38,     E,31107,27421,   O,-268.1,-2021.0,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 236,  M, 50, 50,  20, 19,  42, 42,   W,  2,  5,  6,  0 )
D_ (  18,   2,  69173,   V,9.1,  0x0000,  A, 58, 39,246,249, 24, 48, 24, 38,     E,31127,27441,   O,-270.8,-2020.9,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 232,  M, 50, 50,  20, 20,  43, 43,   W,  2,  5,  6,  0 )
D_ (  19,   2,  69183,   V,9.1,  0x0000,  A, 57, 39,246,249, 24, 48, 24, 38,     E,31148,27462,   O,-273.6,-2020.8,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 232,  M, 50, 50,  21, 21,  44, 44,   W,  2,  5,  6,  0 )
D_ (  20,   2,  69193,   V,9.1,  0x0000,  A, 59, 40,246,249, 24, 49, 24, 38,     E,31148,27462,   O,-273.6,-2020.8,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  21, 21,  44, 44,   W,  2,  5,  6,  0 )
D_ (  21,   2,  69203,   V,9.1,  0x0000,  A, 61, 40,246,249, 24, 49, 24, 38,     E,31148,27462,   O,-273.6,-2020.8,-181.7,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  21, 21,  44, 44,   W,  2,  5,  6,  0 )
D_ (  22,   2,  69213,   V,9.1,  0x0000,  A, 60, 40,247,249, 24, 49, 24, 38,     E,31170,27483,   O,-276.5,-2020.7,-181.8,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  22, 21,  45, 45,   W,  2,  5,  6,  0 )
D_ (  23,   2,  69223,   V,9.1,  0x0000,  A, 61, 41,247,249, 24, 49, 24, 39,     E,31170,27483,   O,-276.5,-2020.7,-181.8,    S,   0,   0,   0,   0,  I, 140, 230, 230, 229,  M, 50, 50,  22, 21,  45, 45,   W,  2,  5,  6,  0 )
D_ (  24,   2,  69233,   V,9.1,  0x0000,  A, 63, 41,247,249, 24, 49, 24, 39,     E,31192,27504,   O,-279.4,-2020.6,-181.8,    S,   0,   0,   0,   0,  I, 140, 230, 230, 229,  M, 50, 50,  22, 21,  46, 46,   W,  2,  5,  6,  0 )
D_ (  25,   2,  69243,   V,9.1,  0x0000,  A, 63, 41,248,249, 24, 49, 24, 39,     E,31192,27504,   O,-279.4,-2020.6,-181.8,    S,   0,   0,   0,   0,  I, 140, 230, 230, 229,  M, 50, 50,  22, 21,  46, 46,   W,  2,  5,  6,  0 )
D_ (  26,   2,  69253,   V,9.1,  0x0000,  A, 63, 41,246,249, 25, 49, 24, 39,     E,31215,27526,   O,-282.5,-2020.5,-181.9,    S,   0,   0,   0,   0,  I, 140, 230, 220, 229,  M, 50, 50,  23, 22,  47, 47,   W,  2,  5,  6,  0 )
D_ (  27,   2,  69263,   V,9.1,  0x0000,  A, 64, 42,248,249, 24, 49, 24, 39,     E,31215,27526,   O,-282.5,-2020.5,-181.9,    S,   0,   0,   0,   0,  I, 140, 230, 230, 229,  M, 50, 50,  23, 22,  47, 47,   W,  2,  5,  6,  0 )
D_ (  28,   2,  69273,   V,9.1,  0x0000,  A, 63, 41,247,249, 24, 49, 24, 38,     E,31238,27549,   O,-285.5,-2020.4,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  23, 23,  48, 48,   W,  2,  5,  6,  0 )
D_ (  29,   2,  69283,   V,9.1,  0x0000,  A, 62, 40,249,249, 24, 49, 24, 38,     E,31238,27549,   O,-285.5,-2020.4,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  23, 23,  48, 48,   W,  2,  5,  6,  0 )
D_ (  30,   2,  69293,   V,9.1,  0x0000,  A, 64, 39,247,249, 24, 49, 24, 38,     E,31262,27573,   O,-288.8,-2020.3,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  24, 24,  49, 49,   W,  2,  5,  6,  0 )
D_ (  31,   2,  69303,   V,9.1,  0x0000,  A, 64, 38,248,249, 24, 49, 24, 38,     E,31262,27573,   O,-288.8,-2020.3,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 230, 229,  M, 50, 50,  24, 24,  49, 49,   W,  2,  5,  6,  0 )
D_ (  32,   2,  69313,   V,9.1,  0x0000,  A, 63, 37,248,249, 26, 49, 24, 38,     E,31287,27597,   O,-292.1,-2020.2,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 213, 229,  M, 50, 50,  25, 24,  50, 50,   W,  2,  5,  6,  0 )
D_ (  33,   2,  69323,   V,9.1,  0x0000,  A, 65, 36,246,249, 25, 49, 24, 38,     E,31311,27621,   O,-295.3,-2020.1,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 220, 229,  M, 50, 50,  24, 24,  51, 51,   W,  2,  5,  6,  0 )
D_ (  34,   2,  69333,   V,9.1,  0x0000,  A, 64, 37,246,249, 25, 50, 24, 38,     E,31311,27621,   O,-295.3,-2020.1,-181.9,    S,   0,   0,   0,   0,  I, 145, 230, 220, 225,  M, 50, 50,  24, 24,  51, 51,   W,  2,  5,  6,  0 )
D_ (  35,   2,  69343,   V,9.1,  0x0000,  A, 64, 37,247,249, 25, 50, 24, 38,     E,31337,27646,   O,-298.7,-2020.0,-182.0,    S,   0,   0,   0,   0,  I, 145, 230, 220, 225,  M, 50, 50,  26, 25,  52, 52,   W,  2,  5,  6,  0 )
D_ (  36,   2,  69353,   V,9.1,  0x0000,  A, 64, 37,245,249, 25, 50, 24, 38,     E,31337,27646,   O,-298.7,-2020.0,-182.0,    S,   0,   0,   0,   0,  I, 145, 230, 220, 225,  M, 50, 50,  26, 25,  52, 52,   W,  2,  5,  6,  0 )
D_ (  37,   2,  69363,   V,9.1,  0x0000,  A, 63, 37,246,249, 25, 50, 24, 38,     E,31337,27646,   O,-298.7,-2020.0,-182.0,    S,   0,   0,   0,   0,  I, 145, 230, 220, 225,  M, 50, 50,  26, 25,  52, 52,   W,  2,  5,  6,  0 )
D_ (  38,   2,  69374,   V,9.1,  0x0000,  A, 62, 36,247,249, 25, 50, 25, 38,     E,31364,27672,   O,-302.3,-2019.9,-182.0,    S,   0,   0,   0,   0,  I, 145, 220, 220, 225,  M, 50, 50,  27, 26,  53, 53,   W,  2,  5,  6,  0 )
D_ (  39,   2,  69384,   V,9.1,  0x0000,  A, 61, 37,247,249, 25, 50, 25, 38,     E,31390,27698,   O,-305.8,-2019.7,-182.0,    S,   0,   0,   0,   0,  I, 145, 220, 220, 225,  M, 50, 50,  26, 26,  54, 54,   W,  2,  5,  6,  0 )
D_ (  40,   2,  69394,   V,9.1,  0x0000,  A, 60, 37,248,249, 25, 50, 25, 38,     E,31390,27698,   O,-305.8,-2019.7,-182.0,    S,   0,   0,   0,   0,  I, 145, 220, 220, 225,  M, 50, 50,  26, 26,  54, 54,   W,  2,  5,  6,  0 )
D_ (  41,   2,  69404,   V,9.1,  0x0000,  A, 61, 37,249,249, 25, 50, 25, 38,     E,31418,27725,   O,-309.5,-2019.6,-182.1,    S,   0,   0,   0,   0,  I, 145, 220, 220, 225,  M, 50, 50,  28, 27,  55, 55,   W,  2,  5,  6,  0 )
D_ (  42,   2,  69414,   V,9.1,  0x0000,  A, 61, 38,247,249, 25, 51, 25, 38,     E,31418,27725,   O,-309.5,-2019.6,-182.1,    S,   0,   0,   0,   0,  I, 145, 220, 220, 222,  M, 50, 50,  28, 27,  55, 55,   W,  2,  5,  6,  0 )
D_ (  43,   2,  69424,   V,9.1,  0x0000,  A, 62, 38,247,249, 25, 51, 25, 38,     E,31445,27751,   O,-313.1,-2019.5,-182.1,    S,   0,   0,   0,   0,  I, 145, 220, 220, 222,  M, 50, 50,  27, 26,  56, 56,   W,  2,  5,  6,  0 )
D_ (  44,   2,  69434,   V,9.1,  0x0000,  A, 64, 38,246,249, 25, 51, 24, 38,     E,31445,27751,   O,-313.1,-2019.5,-182.1,    S,   0,   0,   0,   0,  I, 145, 230, 220, 222,  M, 50, 50,  27, 26,  56, 56,   W,  2,  5,  6,  0 )
D_ (  45,   2,  69444,   V,9.1,  0x0000,  A, 63, 38,246,249, 25, 51, 25, 38,     E,31475,27781,   O,-317.1,-2019.3,-182.1,    S,   0,   0,   0,   0,  I, 145, 220, 220, 222,  M, 50, 50,  30, 30,  57, 57,   W,  2,  5,  6,  0 )
D_ (  46,   2,  69454,   V,9.1,  0x0000,  A, 63, 38,248,249, 25, 52, 25, 38,     E,31475,27781,   O,-317.1,-2019.3,-182.1,    S,   0,   0,   0,   0,  I, 145, 220, 220, 218,  M, 50, 50,  30, 30,  57, 57,   W,  2,  5,  6,  0 )
D_ (  47,   2,  69464,   V,9.1,  0x0000,  A, 63, 38,247,249, 25, 52, 25, 38,     E,31504,27809,   O,-320.9,-2019.2,-182.2,    S,   0,   0,   0,   0,  I, 145, 220, 220, 218,  M, 50, 50,  29, 28,  58, 58,   W,  2,  5,  6,  0 )
D_ (  48,   2,  69474,   V,9.1,  0x0000,  A, 63, 37,246,249, 25, 52, 26, 38,     E,31504,27809,   O,-320.9,-2019.2,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 218,  M, 50, 50,  29, 28,  58, 58,   W,  2,  5,  6,  0 )
D_ (  49,   2,  69484,   V,9.1,  0x0000,  A, 62, 36,246,249, 25, 52, 26, 38,     E,31532,27836,   O,-324.6,-2019.1,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 218,  M, 50, 50,  28, 27,  59, 59,   W,  2,  5,  6,  0 )
D_ (  50,   2,  69494,   V,9.1,  0x0000,  A, 60, 36,247,250, 25, 53, 26, 38,     E,31532,27836,   O,-324.6,-2019.1,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 215,  M, 50, 50,  28, 27,  59, 59,   W,  2,  5,  6,  0 )
D_ (  51,   2,  69504,   V,9.1,  0x0000,  A, 62, 36,247,249, 25, 53, 26, 38,     E,31532,27836,   O,-324.6,-2019.1,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 215,  M, 50, 50,  28, 27,  59, 59,   W,  2,  5,  6,  0 )
D_ (  52,   2,  69514,   V,9.1,  0x0000,  A, 64, 37,247,249, 25, 53, 26, 38,     E,31563,27868,   O,-328.9,-2018.9,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 215,  M, 20, 20,  31, 32,  60, 60,   W,  2,  5,  6,  0 )
D_ (  53,   2,  69524,   V,9.1,  0x0000,  A, 63, 37,249,249, 25, 54, 26, 38,     E,31563,27868,   O,-328.9,-2018.9,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  31, 32,  60, 60,   W,  2,  5,  6,  0 )
D_ (  54,   2,  69534,   V,9.1,  0x0000,  A, 63, 37,248,249, 25, 54, 26, 38,     E,31594,27898,   O,-333.0,-2018.7,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  31, 30,  59, 59,   W,  2,  5,  6,  0 )
D_ (  55,   2,  69544,   V,9.1,  0x0000,  A, 59, 37,245,249, 25, 54, 26, 38,     E,31594,27898,   O,-333.0,-2018.7,-182.2,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  31, 30,  59, 59,   W,  2,  5,  6,  0 )
D_ (  56,   2,  69554,   V,9.1,  0x0000,  A, 61, 37,245,249, 27, 54, 26, 38,     E,31625,27928,   O,-337.1,-2018.6,-182.3,    S,   0,   0,   0,   0,  I, 145, 213, 206, 211,  M, 20, 20,  31, 30,  58, 58,   W,  2,  5,  6,  0 )
D_ (  57,   2,  69564,   V,9.1,  0x0000,  A, 62, 38,248,249, 25, 54, 26, 38,     E,31625,27928,   O,-337.1,-2018.6,-182.3,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  31, 30,  58, 58,   W,  2,  5,  6,  0 )
D_ (  58,   2,  69574,   V,9.1,  0x0000,  A, 61, 38,247,249, 25, 54, 26, 38,     E,31657,27958,   O,-341.3,-2018.4,-182.4,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  32, 30,  57, 57,   W,  2,  5,  6,  0 )
D_ (  59,   2,  69584,   V,9.1,  0x0000,  A, 59, 37,247,249, 25, 54, 26, 38,     E,31657,27958,   O,-341.3,-2018.4,-182.4,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  32, 30,  57, 57,   W,  2,  5,  6,  0 )
D_ (  60,   2,  69594,   V,9.1,  0x0000,  A, 58, 37,245,249, 25, 54, 26, 38,     E,31688,27988,   O,-345.4,-2018.2,-182.4,    S,   0,   0,   0,   0,  I, 145, 213, 220, 211,  M, 20, 20,  31, 30,  56, 56,   W,  2,  5,  6,  0 )
D_ (  61,   2,  69604,   V,9.1,  0x0000,  A, 61, 38,245,249, 25, 54, 26, 37,     E,31688,27988,   O,-345.4,-2018.2,-182.4,    S,   0,   0,   0,   0,  I, 150, 213, 220, 211,  M, 20, 20,  31, 30,  56, 56,   W,  2,  5,  6,  0 )
D_ (  62,   2,  69614,   V,9.1,  0x0000,  A, 61, 38,246,250, 25, 55, 26, 37,     E,31718,28018,   O,-349.4,-2018.1,-182.4,    S,   0,   0,   0,   0,  I, 150, 213, 220, 208,  M, 20, 20,  30, 30,  55, 55,   W,  2,  5,  6,  0 )
D_ (  63,   2,  69624,   V,9.1,  0x0000,  A, 60, 37,246,250, 25, 55, 26, 37,     E,31718,28018,   O,-349.4,-2018.1,-182.4,    S,   0,   0,   0,   0,  I, 150, 213, 220, 208,  M, 20, 20,  30, 30,  55, 55,   W,  2,  5,  6,  0 )
D_ (  64,   2,  69634,   V,9.1,  0x0000,  A, 58, 38,245,249, 25, 56, 26, 37,     E,31749,28047,   O,-353.4,-2017.9,-182.5,    S,   0,   0,   0,   0,  I, 150, 213, 220, 204,  M, 20, 20,  31, 29,  54, 54,   W,  2,  5,  6,  0 )
D_ (  65,   2,  69644,   V,9.1,  0x0000,  A, 57, 38,246,249, 25, 56, 26, 37,     E,31749,28047,   O,-353.4,-2017.9,-182.5,    S,   0,   0,   0,   0,  I, 150, 213, 220, 204,  M, 20, 20,  31, 29,  54, 54,   W,  2,  5,  6,  0 )
D_ (  66,   2,  69654,   V,9.1,  0x0000,  A, 58, 39,246,249, 25, 56, 26, 37,     E,31778,28076,   O,-357.3,-2017.7,-182.5,    S,   0,   0,   0,   0,  I, 150, 213, 220, 204,  M, 20, 20,  29, 29,  53, 53,   W,  2,  5,  6,  0 )
D_ (  67,   2,  69664,   V,9.1,  0x0000,  A, 55, 39,245,249, 25, 57, 26, 37,     E,31778,28076,   O,-357.3,-2017.7,-182.5,    S,   0,   0,   0,   0,  I, 150, 213, 220, 201,  M, 20, 20,  29, 29,  53, 53,   W,  2,  5,  6,  0 )
D_ (  68,   2,  69674,   V,9.1,  0x0000,  A, 52, 39,246,249, 26, 57, 26, 37,     E,31808,28105,   O,-361.3,-2017.6,-182.6,    S,   0,   0,   0,   0,  I, 150, 213, 213, 201,  M, 20, 20,  30, 29,  52, 52,   W,  2,  5,  6,  0 )
D_ (  69,   2,  69684,   V,9.1,  0x0000,  A, 48, 39,245,248, 26, 57, 26, 37,     E,31808,28105,   O,-361.3,-2017.6,-182.6,    S,   0,   0,   0,   0,  I, 150, 213, 213, 201,  M, 20, 20,  30, 29,  52, 52,   W,  2,  5,  6,  0 )
D_ (  70,   2,  69694,   V,9.1,  0x0000,  A, 48, 39,246,249, 25, 57, 26, 37,     E,31838,28133,   O,-365.2,-2017.4,-182.7,    S,   0,   0,   0,   0,  I, 150, 213, 220, 201,  M, 20, 20,  30, 28,  51, 51,   W,  2,  5,  6,  0 )
D_ (  71,   2,  69704,   V,9.1,  0x0000,  A, 51, 40,245,249, 25, 57, 26, 37,     E,31838,28133,   O,-365.2,-2017.4,-182.7,    S,   0,   0,   0,   0,  I, 150, 213, 220, 201,  M, 20, 20,  30, 28,  51, 51,   W,  2,  5,  6,  0 )
D_ (  72,   2,  69714,   V,9.1,  0x0000,  A, 49, 40,246,249, 25, 57, 26, 37,     E,31866,28161,   O,-369.0,-2017.2,-182.7,    S,   0,   0,   0,   0,  I, 150, 213, 220, 201,  M, 20, 20,  28, 28,  50, 50,   W,  2,  5,  6,  0 )
D_ (  73,   2,  69724,   V,9.1,  0x0000,  A, 49, 40,247,249, 26, 57, 27, 37,     E,31866,28161,   O,-369.0,-2017.2,-182.7,    S,   0,   0,   0,   0,  I, 150, 206, 213, 201,  M, 20, 20,  28, 28,  50, 50,   W,  2,  5,  6,  0 )
D_ (  74,   2,  69734,   V,9.1,  0x0000,  A, 47, 40,246,249, 26, 58, 27, 37,     E,31894,28188,   O,-372.7,-2017.0,-182.7,    S,   0,   0,   0,   0,  I, 150, 206, 213, 197,  M, 20, 20,  28, 27,  49, 49,   W,  2,  5,  6,  0 )
D_ (  75,   2,  69744,   V,9.1,  0x0000,  A, 46, 40,245,249, 26, 58, 27, 37,     E,31894,28188,   O,-372.7,-2017.0,-182.7,    S,   0,   0,   0,   0,  I, 150, 206, 213, 197,  M, 20, 20,  28, 27,  49, 49,   W,  2,  5,  6,  0 )
D_ (  76,   2,  69754,   V,9.1,  0x0000,  A, 46, 41,247,249, 25, 58, 27, 37,     E,31921,28214,   O,-376.2,-2016.9,-182.8,    S,   0,   0,   0,   0,  I, 150, 206, 220, 197,  M, 10, 10,  27, 26,  23, 23,   W,  2,  5,  6,  0 )
D_ (  77,   2,  69764,   V,9.1,  0x0000,  A, 45, 41,246,249, 25, 58, 27, 37,     E,31921,28214,   O,-376.2,-2016.9,-182.8,    S,   0,   0,   0,   0,  I, 150, 206, 220, 197,  M, 10, 10,  27, 26,  23, 23,   W,  2,  5,  6,  0 )
D_ (  78,   2,  69774,   V,9.1,  0x0000,  A, 46, 41,246,249, 25, 59, 27, 37,     E,31945,28237,   O,-379.4,-2016.7,-182.8,    S,   0,   0,   0,   0,  I, 150, 206, 220, 194,  M, 10, 10,  24, 23,  22, 22,   W,  2,  5,  6,  0 )
D_ (  79,   2,  69786,   V,9.1,  0x0000,  A, 50, 42,247,249, 26, 59, 27, 37,     E,31962,28254,   O,-381.7,-2016.6,-182.8,    S,   0,   0,   0,   0,  I, 150, 206, 213, 194,  M, 10, 10,  17, 17,  21, 21,   W,  2,  5,  6,  0 )
D_ (  80,   2,  69795,   V,9.1,  0x0000,  A, 50, 42,246,249, 25, 59, 27, 37,     E,31962,28254,   O,-381.7,-2016.6,-182.8,    S,   0,   0,   0,   0,  I, 150, 206, 220, 194,  M, 10, 10,  17, 17,  21, 21,   W,  2,  5,  6,  0 )
D_ (  81,   2,  69805,   V,9.1,  0x0000,  A, 50, 42,246,249, 25, 60, 28, 37,     E,31962,28254,   O,-381.7,-2016.6,-182.8,    S,   0,   0,   0,   0,  I, 150, 200, 220, 190,  M, 10, 10,  17, 17,  21, 21,   W,  2,  5,  6,  0 )
D_ (  82,   2,  69815,   V,9.1,  0x0000,  A, 50, 42,246,249, 25, 60, 28, 37,     E,31979,28269,   O,-383.8,-2016.5,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 220, 190,  M, 10, 10,  17, 15,  20, 20,   W,  2,  5,  6,  0 )
D_ (  83,   2,  69825,   V,9.1,  0x0000,  A, 51, 42,246,249, 25, 60, 28, 37,     E,31979,28269,   O,-383.8,-2016.5,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 220, 190,  M, 10, 10,  17, 15,  20, 20,   W,  2,  5,  6,  0 )
D_ (  84,   2,  69835,   V,9.1,  0x0000,  A, 52, 42,245,249, 25, 60, 28, 37,     E,31992,28282,   O,-385.6,-2016.4,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 220, 190,  M, 10, 10,  13, 13,  19, 19,   W,  2,  5,  6,  0 )
D_ (  85,   2,  69845,   V,9.1,  0x0000,  A, 52, 42,245,249, 25, 60, 28, 37,     E,31992,28282,   O,-385.6,-2016.4,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 220, 190,  M, 10, 10,  13, 13,  19, 19,   W,  2,  5,  6,  0 )
D_ (  86,   2,  69855,   V,9.1,  0x0000,  A, 52, 42,248,249, 28, 60, 28, 37,     E,32004,28294,   O,-387.2,-2016.3,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 200, 190,  M, 10, 10,  12, 12,  18, 18,   W,  2,  5,  6,  0 )
D_ (  87,   2,  69865,   V,9.1,  0x0000,  A, 52, 42,247,249, 27, 60, 28, 37,     E,32004,28294,   O,-387.2,-2016.3,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 206, 190,  M, 10, 10,  12, 12,  18, 18,   W,  2,  5,  6,  0 )
D_ (  88,   2,  69875,   V,9.1,  0x0000,  A, 52, 42,246,249, 27, 60, 28, 37,     E,32014,28304,   O,-388.5,-2016.3,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 206, 190,  M, 10, 10,  10, 10,  18, 18,   W,  2,  5,  6,  0 )
D_ (  89,   2,  69885,   V,9.1,  0x0000,  A, 52, 42,246,249, 27, 60, 28, 37,     E,32014,28304,   O,-388.5,-2016.3,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 206, 190,  M, 10, 10,  10, 10,  18, 18,   W,  2,  5,  6,  0 )
D_ (  90,   2,  69895,   V,9.1,  0x0000,  A, 52, 42,246,249, 27, 60, 28, 37,     E,32024,28314,   O,-389.9,-2016.2,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 206, 190,  M, 10, 10,  10, 10,  18, 18,   W,  2,  5,  6,  0 )
D_ (  91,   2,  69905,   V,9.1,  0x0000,  A, 52, 42,246,249, 27, 60, 28, 37,     E,32024,28314,   O,-389.9,-2016.2,-182.9,    S,   0,   0,   0,   0,  I, 150, 200, 206, 190,  M, 10, 10,  10, 10,  18, 18,   W,  2,  5,  6,  0 )
D_ (  92,   2,  69915,   V,9.1,  0x0000,  A, 52, 42,248,249, 30, 60, 29, 37,     E,32033,28322,   O,-391.0,-2016.1,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 186, 190,  M, 10, 10,   9,  8,  19, 19,   W,  2,  5,  6,  0 )
D_ (  93,   2,  69925,   V,9.1,  0x0000,  A, 52, 42,247,249, 29, 61, 29, 37,     E,32033,28322,   O,-391.0,-2016.1,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 193, 187,  M, 10, 10,   9,  8,  19, 19,   W,  2,  5,  6,  0 )
D_ (  94,   2,  69935,   V,9.1,  0x0000,  A, 52, 42,246,249, 28, 61, 29, 37,     E,32042,28331,   O,-392.2,-2016.1,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 200, 187,  M, 10, 10,   9,  9,  20, 20,   W,  2,  5,  6,  0 )
D_ (  95,   2,  69945,   V,9.1,  0x0000,  A, 52, 42,248,249, 28, 61, 29, 37,     E,32042,28331,   O,-392.2,-2016.1,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 200, 187,  M, 10, 10,   9,  9,  20, 20,   W,  2,  5,  6,  0 )
D_ (  96,   2,  69955,   V,9.1,  0x0000,  A, 52, 42,248,250, 28, 62, 29, 37,     E,32052,28340,   O,-393.5,-2016.0,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 200, 183,  M, 10, 10,  10,  9,  20, 21,   W,  2,  5,  6,  0 )
D_ (  97,   2,  69965,   V,9.1,  0x0000,  A, 52, 42,246,249, 29, 62, 29, 37,     E,32052,28340,   O,-393.5,-2016.0,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 193, 183,  M, 10, 10,  10,  9,  20, 21,   W,  2,  5,  6,  0 )
D_ (  98,   2,  69975,   V,9.1,  0x0000,  A, 53, 42,247,249, 28, 62, 29, 37,     E,32061,28349,   O,-394.7,-2015.9,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 200, 183,  M, 10, 10,   9,  9,  21, 22,   W,  2,  5,  6,  0 )
D_ (  99,   2,  69986,   V,9.1,  0x0000,  A, 53, 42,248,249, 27, 62, 29, 37,     E,32061,28349,   O,-394.7,-2015.9,-183.0,    S,   0,   0,   0,   0,  I, 150, 193, 206, 183,  M, 10, 10,   9,  9,  21, 22,   W,  2,  5,  6,  0 )
D_ ( 100,   2,  69996,   V,9.1,  0x0000,  A, 53, 42,247,249, 27, 62, 29, 37,     E,32072,28359,   O,-396.1,-2015.9,-183.1,    S,   0,   0,   0,   0,  I, 150, 193, 206, 183,  M, 10, 10,  11, 10,  20, 22,   W,  2,  5,  6,  0 )
D_ ( 101,   2,  70006,   V,9.1,  0x0000,  A, 53, 42,245,249, 27, 62, 29, 37,     E,32072,28359,   O,-396.1,-2015.9,-183.1,    S,   0,   0,   0,   0,  I, 150, 193, 206, 183,  M, 10, 10,  11, 10,  20, 22,   W,  2,  5,  6,  0 )
D_ ( 102,   2,  70016,   V,9.1,  0x0000,  A, 51, 42,248,249, 25, 62, 29, 37,     E,32080,28367,   O,-397.2,-2015.8,-183.1,    S,   0,   0,   0,   0,  I, 150, 193, 220, 183,  M, 10, 10,   8,  8,  21, 23,   W,  2,  5,  6,  0 )
